   1.0000000000000000E-003  0.99996052213426001        1.2568248681754029E-002
   2.0000000000000000E-003  0.99988156851486232        1.8854941998229874E-002
   3.0000000000000001E-003  0.99976314281846945        2.5143017053337924E-002
   4.0000000000000001E-003  0.99960525029062119        3.1432225576095124E-002
   5.0000000000000001E-003  0.99940789774996364        3.7722319237985545E-002
   6.0000000000000001E-003  0.99917109359240797        4.4013049663259952E-002
   7.0000000000000001E-003  0.99889484779521642        5.0304168439353557E-002
   8.0000000000000002E-003  0.99857917192101309        5.6595427127421327E-002
   9.0000000000000011E-003  0.99822407912171707        6.2886577272990338E-002
   1.0000000000000002E-002  0.99782958414239553        6.9177370416728459E-002
   1.1000000000000003E-002  0.99739570332503424        7.5467558105328791E-002
   1.2000000000000004E-002  0.99692245461222284        8.1756891902508996E-002
   1.3000000000000005E-002  0.99640985755075306        8.8045123400124853E-002
   1.4000000000000005E-002  0.99585793329512684        9.4332004229397151E-002
   1.5000000000000006E-002  0.99526670461097222       0.10061728607225108     
   1.6000000000000007E-002  0.99463619587836438       0.10690072067276715     
   1.7000000000000008E-002  0.99396643309504940       0.11318205984874267     
   1.8000000000000009E-002  0.99325744387956871       0.11946105550336283     
   1.9000000000000010E-002  0.99250925747428143       0.12573745963698016     
   2.0000000000000011E-002  0.99172190474828192       0.13201102435900144     
   2.1000000000000012E-002  0.99089541820021143       0.13828150189988070     
   2.2000000000000013E-002  0.99002983196095939       0.14454864462321718     
   2.3000000000000013E-002  0.98912518179625419       0.15081220503795698     
   2.4000000000000014E-002  0.98818150510913960       0.15707193581069706     
   2.5000000000000015E-002  0.98719884094233479       0.16332758977809014     
   2.6000000000000016E-002  0.98617722998047619       0.16957891995934923     
   2.7000000000000017E-002  0.98511671455223848       0.17582567956885017     
   2.8000000000000018E-002  0.98401733863233198       0.18206762202883073     
   2.9000000000000019E-002  0.98287914784337516       0.18830450098218468     
   3.0000000000000020E-002  0.98170218945763899       0.19453607030534925     
   3.1000000000000021E-002  0.98048651239866202       0.20076208412128413     
   3.2000000000000021E-002  0.97923216724273277       0.20698229681254052     
   3.3000000000000022E-002  0.97793920622023811       0.21319646303441836     
   3.4000000000000023E-002  0.97660768321687541       0.21940433772820991     
   3.5000000000000024E-002  0.97523765377472560       0.22560567613452778     
   3.6000000000000025E-002  0.97382917509318601       0.23180023380671558     
   3.7000000000000026E-002  0.97238230602976017       0.23798776662433913     
   3.8000000000000027E-002  0.97089710710070320       0.24416803080675634     
   3.9000000000000028E-002  0.96937364048151986       0.25034078292676354     
   4.0000000000000029E-002  0.96781197000731400       0.25650577992431639     
   4.1000000000000029E-002  0.96621216117298769       0.26266277912032288     
   4.2000000000000030E-002  0.96457428113328691       0.26881153823050657     
   4.3000000000000031E-002  0.96289839870269300       0.27495181537933772     
   4.4000000000000032E-002  0.96118458435515775       0.28108336911402976     
   4.5000000000000033E-002  0.95943291022368016       0.28720595841859919     
   4.6000000000000034E-002  0.95764345009972318       0.29331934272798632     
   4.7000000000000035E-002  0.95581627943246861       0.29942328194223439     
   4.8000000000000036E-002  0.95395147532790847       0.30551753644072471     
   4.9000000000000037E-002  0.95204911654777136       0.31160186709646526     
   5.0000000000000037E-002  0.95010928350828194       0.31767603529043031     
   5.1000000000000038E-002  0.94813205827875213       0.32373980292594834     
   5.2000000000000039E-002  0.94611752458000220       0.32979293244313568     
   5.3000000000000040E-002  0.94406576778261087       0.33583518683337338     
   5.4000000000000041E-002  0.94197687490499238       0.34186632965382435     
   5.5000000000000042E-002  0.93985093461129898       0.34788612504198807     
   5.6000000000000043E-002  0.93768803720914851       0.35389433773029044     
   5.7000000000000044E-002  0.93548827464717466       0.35989073306070551     
   5.8000000000000045E-002  0.93325174051239890       0.36587507699940652     
   5.9000000000000045E-002  0.93097853002742370       0.37184713615144344     
   6.0000000000000046E-002  0.92866874004744471       0.37780667777544369     
   6.1000000000000047E-002  0.92632246905708149       0.38375346979833375     
   6.2000000000000048E-002  0.92393981716702556       0.38968728083007809     
   6.3000000000000042E-002  0.92152088611050487       0.39560788017843274     
   6.4000000000000043E-002  0.91906577923956345       0.40151503786371046     
   6.5000000000000044E-002  0.91657460152115611       0.40740852463355437     
   6.6000000000000045E-002  0.91404745953305611       0.41328811197771703     
   6.7000000000000046E-002  0.91148446145957618       0.41915357214284182     
   6.8000000000000047E-002  0.90888571708710164       0.42500467814724358     
   6.9000000000000047E-002  0.90625133779943512       0.43084120379568519     
   7.0000000000000048E-002  0.90358143657295187       0.43666292369414722     
   7.1000000000000049E-002  0.90087612797156602       0.44246961326458706     
   7.2000000000000050E-002  0.89813552814150621       0.44826104875968470     
   7.3000000000000051E-002  0.89535975480590102       0.45403700727757168     
   7.4000000000000052E-002  0.89254892725917334       0.45979726677654015     
